	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
3882	-9.94526	17.94387	-0.32528	-73.88465	12.22620	-3.72879	-35.38591	17.10355	1.65404	-62.47406	29.96306	0.63331	19.35719	78.97414	-11.56945	-84.29983	20.32201	-2.65355	-75.65588	66.14296	-6.48996	-36.39080	-10.41082	-21.66525	4.30686	-0.43976	-2.03747	-5.14883	7.82295	-1.86759	0.84738	-0.12316	-0.26581	-0.81222	2.27991	-0.16485	-0.03568	0.08433	0.00875	-0.18171	0.37247	-0.08977
3883	-11.11008	18.51867	-0.34409	-76.13002	12.08411	-3.77108	-42.22546	16.62557	0.88790	-68.63958	26.34734	0.25030	19.51184	80.31501	-11.89743	-85.62769	20.15263	-2.87403	-92.96085	58.49062	-8.15076	-34.01220	-16.69352	-18.30695	6.31132	-1.81430	-3.49391	-5.75756	4.85444	-1.79492	1.45977	-0.37647	-0.06993	-0.85272	1.05732	-0.14353	0.06971	0.07940	0.10396	-0.16340	0.16460	-0.03078
3884	-11.63153	18.35184	-0.36663	-78.28578	13.11119	-3.90247	-41.41600	11.57398	1.45391	-69.78574	25.62654	-0.31667	19.64901	81.31371	-12.23516	-86.81655	19.68612	-3.19063	-89.16427	48.74831	-6.82632	-33.23794	-16.85138	-5.96569	6.43428	-2.57198	-3.46794	-3.59020	-0.22465	-1.19238	2.10015	-0.87974	-0.27651	-0.65040	-0.89753	-0.13390	0.24523	-0.01533	0.05714	-0.22285	-0.12975	-0.01972
3885	-12.59212	18.45284	-0.17311	-79.44995	15.14190	-3.95126	-39.97119	7.79516	3.36975	-65.26379	28.14390	-0.75733	19.68043	81.82410	-12.54325	-87.57481	19.06366	-3.42454	-75.89583	48.07418	-4.94297	-36.02578	-13.75625	3.93230	6.19493	-2.81708	-2.93993	-1.04507	-3.91726	-0.42093	2.43965	-1.44516	-0.61600	-0.33760	-2.10491	-0.13600	0.28284	-0.10909	-0.01040	-0.24494	-0.25641	-0.03280
3886	-13.45294	19.34973	-0.06100	-79.97833	17.06400	-3.61156	-40.64349	6.97123	4.60088	-62.00978	28.32811	-0.36972	19.67344	82.25652	-12.76535	-87.94125	18.63372	-3.39753	-70.11101	49.44630	-4.53632	-38.88041	-11.27337	1.74317	7.04947	-2.97749	-3.45987	-0.14451	-3.77967	0.01078	2.37409	-1.73601	-0.87897	0.15113	-1.87232	-0.11413	0.18370	-0.13902	-0.05304	-0.11927	-0.17769	-0.04659
3887	-12.54755	20.65772	-0.45118	-81.27000	18.51916	-2.92816	-37.96975	7.58123	3.50747	-65.99387	25.37110	0.89906	19.71277	82.93447	-12.84901	-88.23591	18.50771	-3.16539	-71.82731	45.53086	-5.05159	-38.83060	-7.25338	-6.52909	6.83072	-3.26152	-4.08710	0.07581	-0.33633	0.08666	1.70501	-1.62294	-0.97705	0.87993	-0.66494	0.05968	0.08237	-0.11552	-0.11473	0.08993	-0.02629	-0.04646
3888	-10.48341	21.39384	-1.06413	-83.08956	19.64974	-2.38441	-32.62138	7.67844	1.40290	-72.38389	23.78943	1.86826	19.70263	83.55573	-12.83589	-88.64480	18.45079	-2.96512	-74.85513	39.63302	-5.36087	-36.17535	-1.14509	-7.12193	3.39877	-2.02995	-2.62693	0.87346	1.83364	0.27151	0.53624	-1.17766	-0.83530	1.47855	-0.02009	0.34186	0.03316	-0.09005	-0.18287	0.21801	0.00164	-0.01366
3889	-8.76697	20.94324	-1.43205	-84.05745	19.48927	-2.45120	-30.09462	6.22958	0.44358	-72.95020	23.92204	1.30956	19.51801	83.66680	-12.79279	-89.10621	18.26206	-2.96366	-76.64231	35.75145	-6.37186	-32.88517	0.61270	0.63986	-0.08417	1.50853	0.00371	1.33128	-0.09430	0.62278	-0.17415	-0.66627	-0.59295	1.52954	-0.67030	0.49722	0.00532	-0.11010	-0.18802	0.22018	-0.12827	0.04499
3890	-7.66522	20.07475	-1.51151	-83.89254	17.55939	-3.01557	-31.66024	5.09161	1.28004	-67.15475	24.38668	-0.17276	19.13418	83.14010	-12.74353	-89.44686	17.98966	-3.07692	-76.47423	37.84936	-7.76139	-29.68687	-6.84498	4.16303	1.07423	2.71157	0.25282	0.97794	-2.91499	0.79022	0.53916	-0.96075	-0.63434	1.27407	-1.47834	0.48432	0.04735	-0.23436	-0.14026	0.17166	-0.22591	0.08166
3891	-6.99341	20.15221	-1.49866	-83.60643	15.58073	-3.46510	-34.63730	6.54441	2.97190	-62.16458	26.35177	-1.05908	18.61500	82.16325	-12.68480	-89.57835	17.81744	-3.09691	-76.84628	48.05905	-7.45521	-26.07436	-19.95581	-1.97087	5.95519	-1.27263	-2.41998	0.34705	-3.35207	0.54510	2.24616	-2.05313	-0.95969	0.96116	-1.50098	0.36185	0.21704	-0.39446	-0.10521	0.08881	-0.17607	0.05355
3892	-6.78291	21.01564	-1.53827	-83.95891	15.22565	-3.36046	-35.78428	7.63000	3.64903	-64.99850	27.67533	-1.02419	18.08848	81.04729	-12.56622	-89.53919	17.86885	-2.93016	-82.07230	55.02061	-6.28935	-19.68110	-25.32503	-8.49977	9.00112	-5.26169	-4.52232	0.21716	-2.65763	0.26794	3.23251	-2.47437	-1.04383	0.73970	-1.19382	0.26718	0.35956	-0.40690	-0.07818	0.00660	-0.08292	0.00836
3893	-6.79431	21.19149	-1.60211	-84.93061	15.80137	-2.88133	-33.68670	2.91106	2.66985	-75.61043	24.19450	-0.75862	17.66800	79.92178	-12.30814	-89.43117	18.05493	-2.67544	-92.03010	43.71816	-5.88577	-7.33458	-11.72697	-6.58773	6.33520	-4.20243	-3.41041	0.50469	-2.59906	0.24616	2.32982	-1.48623	-0.63649	0.72954	-1.11771	0.28349	0.28360	-0.22273	-0.03964	0.00349	-0.06873	0.00999
3894	-6.42197	20.68464	-1.58294	-86.29908	15.92416	-2.55926	-29.88914	-4.77637	1.89458	-87.03294	18.58055	-0.83078	17.34775	78.61994	-11.91838	-89.43357	18.13185	-2.53823	-101.70522	21.76328	-5.08155	1.81198	7.89094	-0.47641	0.75301	-0.99469	-0.86503	0.10224	-1.73080	-0.02413	0.39527	-0.45131	-0.12463	0.67587	-0.93220	0.21692	0.05592	-0.01238	-0.00372	0.05753	-0.10125	0.01964
3895	-5.22639	21.11383	-1.55391	-86.85886	15.77219	-2.53801	-25.72380	-6.68372	2.76555	-91.16623	17.29623	-1.19033	16.99600	76.99234	-11.50762	-89.58894	18.00038	-2.52985	-103.92599	11.80169	-3.24720	-10.03998	9.12892	0.90956	-0.61645	-0.71698	-0.58202	-0.76448	1.02035	-0.63398	-0.42726	-0.77370	0.00207	0.43447	-0.22186	-0.01107	-0.06724	0.07655	0.02683	0.09391	-0.06541	-0.01505
3896	-3.24952	22.11007	-1.66413	-85.52112	15.80415	-2.52379	-20.66355	-3.61190	4.12278	-87.45599	20.26939	-1.52127	16.49352	75.04208	-11.10330	-89.68221	17.78711	-2.43545	-96.82512	16.92991	-1.49346	-37.31532	-6.28618	-2.39517	3.77359	-2.72242	-2.55542	-0.79660	2.56175	-0.73657	0.53590	-1.90820	-0.24936	0.32196	0.34718	-0.12378	-0.00323	0.03246	0.05752	0.09405	0.04154	-0.05039
3897	-1.61870	21.87999	-1.76118	-83.04774	15.60434	-2.33043	-17.96393	-2.73301	4.50943	-80.92854	22.19272	-1.45656	15.79103	72.78933	-10.63665	-89.54560	17.67244	-2.15844	-88.72296	22.88998	-0.32970	-50.79382	-14.28608	-4.50931	7.52483	-4.28050	-3.47444	-0.06776	-0.07461	0.03055	1.68456	-2.79871	-0.56998	0.61015	-0.20872	0.09084	0.07244	-0.14217	0.05005	0.08606	0.08591	-0.02025
3898	-1.17003	20.25184	-1.69302	-81.25528	15.09925	-2.05784	-19.52575	-5.00567	3.63173	-75.51505	20.65617	-0.88173	14.90446	70.28548	-10.09928	-89.27822	17.80759	-1.84699	-84.83569	22.94383	-0.37692	-37.31715	-5.28006	-4.68943	7.04023	-4.73948	-2.48523	0.10070	-3.79303	0.78611	2.08104	-3.13342	-0.92319	1.03208	-1.37626	0.41112	0.16272	-0.42458	-0.07856	0.09211	0.00180	0.04596
3899	-1.02594	18.54753	-1.62416	-81.14603	14.87179	-1.90046	-19.64978	-7.09209	1.99507	-73.67313	18.29888	-0.24037	13.96669	67.64884	-9.54463	-89.10188	18.11390	-1.70445	-80.95454	20.51828	-1.97091	-11.81743	7.60047	-6.41919	4.32299	-3.30801	-1.16086	-1.42212	-3.03181	0.40883	1.88110	-2.57944	-1.08809	0.87962	-1.49271	0.36858	0.33754	-0.64790	-0.25842	0.08165	-0.08766	0.05487
3900	-0.28653	17.74252	-1.62935	-81.65717	15.02800	-1.89901	-15.11677	-7.56565	0.99161	-75.19215	18.62207	0.11004	13.13340	64.90955	-8.99851	-89.08548	18.20547	-1.74880	-76.97584	18.92134	-2.90792	2.54965	11.30444	-8.06737	0.08866	-0.37315	0.09106	-3.56491	1.08259	-0.68481	0.34693	-1.33115	-0.52139	0.11264	-0.42232	0.00039	0.25990	-0.62374	-0.21363	0.04640	-0.07911	0.01986
3901	1.21095	17.74057	-1.65456	-81.75967	15.34369	-1.95332	-8.61832	-5.94373	1.29026	-78.03648	22.05909	0.11097	12.45278	61.96955	-8.41837	-89.14479	17.89035	-1.84410	-76.69109	19.64656	-1.91771	-5.42022	7.37420	-4.75721	-3.15433	2.00778	0.75436	-2.82965	1.84713	-0.63744	-1.57263	-0.00249	0.38504	-0.06848	-0.12178	0.04799	-0.13053	-0.24517	0.05487	0.06672	-0.12217	0.07110
3902	2.82157	17.54961	-1.64309	-82.05247	15.66189	-2.05081	-3.29945	-2.49871	1.77401	-80.47836	25.64127	-0.47308	11.82744	58.75768	-7.79201	-89.21460	17.42882	-1.91671	-77.63923	23.08683	-1.68712	-20.20875	1.87984	1.24682	-2.73708	1.78515	0.27858	1.86709	-1.93661	1.18338	-1.81945	0.77335	0.71208	1.20492	-1.36381	0.92937	-0.36520	0.27761	0.23033	0.20697	-0.32416	0.24415
3903	3.15192	16.17798	-1.48255	-82.08594	15.83364	-2.11620	-1.85676	-1.06488	1.34721	-78.94597	26.88793	-1.09107	11.07546	55.42405	-7.22662	-89.23138	17.20715	-1.90522	-75.55444	25.98889	-2.84203	-16.30044	-7.25089	2.78210	-1.68030	-1.33159	-0.23121	5.14344	-5.19523	2.66210	-0.98488	0.12446	0.31079	2.42439	-2.58570	1.67571	-0.29727	0.40387	0.17419	0.30324	-0.46270	0.35342
3904	2.20983	13.93967	-1.22473	-80.08676	16.04261	-1.91292	-4.72972	-4.32409	0.49363	-70.17451	28.04041	-0.19158	10.12813	52.22991	-6.79598	-89.14021	17.39637	-1.70366	-71.41690	27.25484	-0.76984	3.28847	-23.19142	1.12020	-1.65200	-2.63192	0.26487	2.63501	-4.88363	1.93798	-0.23963	-1.06511	-0.28984	1.73760	-2.32850	1.21053	-0.11873	0.07414	-0.01352	0.16150	-0.30997	0.23852
3905	1.75021	12.20335	-1.04634	-77.04669	16.29322	-1.55524	-8.95523	-7.39507	0.75625	-58.91086	32.25382	1.97606	9.13041	49.17706	-6.41044	-89.07348	17.77652	-1.41078	-70.67215	32.15083	6.06906	12.11606	-36.45060	1.89420	0.23634	0.01585	0.79981	-2.53630	-2.52003	-0.10820	0.53923	-1.52168	-0.59966	-0.21036	-0.99755	-0.04287	0.02876	-0.30159	-0.14842	-0.11002	0.00560	-0.00395
3906	2.67424	11.11618	-0.93692	-76.09797	15.97188	-1.50337	-10.23662	-6.05553	2.63340	-54.26828	36.36725	2.94895	8.26397	45.98782	-5.94618	-89.23598	17.96972	-1.29584	-74.35313	38.25980	11.61542	2.24647	-30.42459	1.42651	4.88182	0.47050	-0.31522	-4.91763	-0.63616	-1.43458	1.45711	-2.00892	-0.52231	-1.35657	-0.08982	-0.83108	0.11993	-0.49984	-0.11587	-0.24693	0.16269	-0.15138
3907	3.91881	9.95729	-0.83162	-77.66223	14.60614	-1.84485	-7.04079	-2.78364	4.31089	-58.85217	33.32404	1.58957	7.54893	42.53537	-5.40241	-89.59326	17.90518	-1.41493	-78.61164	34.38111	9.63018	-7.95075	-7.68857	-6.68606	10.57578	-5.76675	-3.30215	-3.24644	0.01153	-1.19197	2.70990	-3.69534	-0.39925	-0.89684	-0.20802	-0.61444	0.27854	-0.62564	0.00259	-0.17237	0.06852	-0.11765
3908	3.98626	8.79671	-0.73538	-79.22110	12.84199	-2.16188	-3.63182	-1.56881	3.86686	-67.73807	22.94896	-0.41871	6.90012	39.04491	-4.86483	-89.93781	17.83603	-1.56617	-84.90675	18.94986	2.31536	-2.54329	5.84117	-15.36895	13.12292	-12.37575	-5.44975	-1.14644	-0.31385	-0.38413	3.73571	-5.42780	-0.48865	-0.19171	-0.64029	-0.15820	0.51168	-0.73244	0.03492	-0.09357	-0.06198	-0.04275
3909	2.43290	7.54747	-0.50031	-79.62008	11.99812	-2.15607	-4.45851	-3.35530	1.78338	-76.43684	13.53218	-1.23753	6.25603	35.72202	-4.39667	-90.19823	17.95835	-1.61283	-97.20142	3.28290	-3.03932	14.00580	-1.87954	-11.54070	7.09550	-9.25399	-3.50817	-1.39327	-1.29879	-0.16969	2.52545	-4.34943	-0.51465	-0.44324	-0.68730	-0.26658	0.51480	-0.55868	-0.03190	-0.16096	-0.03375	-0.06598
3910	0.49060	5.89502	-0.08119	-80.12403	12.51220	-2.01056	-7.03159	-4.10158	-0.18926	-82.91825	11.99201	-1.02639	5.61895	32.48186	-3.96890	-90.47617	18.23374	-1.61903	-110.18136	0.80797	-4.20658	24.46231	-10.97050	1.04001	-3.25504	2.02675	0.87232	-2.33462	-2.55240	-0.38064	-0.46715	-0.43410	-0.29548	-0.83279	-0.61568	-0.63146	0.18521	-0.03538	-0.08413	-0.19893	0.06508	-0.12463
3911	-0.01785	4.35902	0.17470	-80.60678	13.58432	-1.98250	-6.15982	0.35840	-1.11143	-82.43304	18.34797	-0.46792	5.00391	29.19805	-3.51781	-90.78445	18.47949	-1.64196	-110.61139	16.16339	-3.51871	19.34756	-6.32128	6.37192	-9.00887	9.32757	3.28954	-2.21760	-2.78936	-0.50604	-2.81158	2.79777	-0.00411	-0.37462	-0.67492	-0.62839	-0.27183	0.44558	-0.04297	-0.04140	0.07944	-0.10636
3912	0.96766	3.50267	0.06248	-79.53609	14.11333	-2.05010	-2.88767	6.58474	-0.91451	-73.19043	25.97885	0.36877	4.37968	25.90754	-3.05420	-91.01729	18.53930	-1.64902	-97.56197	35.09107	-2.00130	8.87796	-2.15703	-0.01667	-7.54727	6.40066	2.32290	-1.97556	-1.51475	-0.55814	-3.03952	2.81460	0.12661	0.39233	-0.65108	-0.29143	-0.55066	0.53870	0.04060	0.16580	0.01410	-0.02419
3913	1.95788	2.84117	-0.16786	-77.48059	14.01534	-2.07719	-1.48664	7.21765	-0.12604	-62.57787	28.22510	1.20226	3.71818	22.66102	-2.61582	-91.14901	18.48063	-1.63026	-85.85332	37.46946	-0.02140	7.79752	-10.31206	-7.95414	-2.58211	-1.77662	0.03184	-2.19869	-1.29231	-0.47631	-1.67725	0.31187	0.03668	0.54466	-0.85934	-0.03398	-0.51162	0.26192	0.07522	0.19828	-0.08712	0.04809
3914	1.73140	1.65932	-0.11755	-76.22431	14.20356	-2.03057	-3.07338	1.41421	0.49498	-57.95607	27.65167	1.51412	3.01642	19.42570	-2.19484	-91.22993	18.52179	-1.59260	-86.35284	26.00532	1.72384	16.57873	-16.36532	-9.10768	0.65251	-6.47858	-1.06058	-1.91179	-3.00504	-0.12684	-0.54831	-2.07341	-0.17523	0.15044	-1.38544	0.03180	-0.31273	-0.12037	0.03789	0.04973	-0.15049	0.07392
3915	0.55417	-0.03320	0.25662	-76.19455	14.78391	-1.99054	-5.60994	-4.19393	0.37768	-60.05177	30.38237	1.19061	2.31005	16.22011	-1.76417	-91.28939	18.70528	-1.53034	-96.77787	20.80181	2.41171	27.24795	-9.52729	-5.59833	1.56343	-3.41975	-0.30172	-1.22696	-3.78984	0.00588	0.03366	-2.25810	-0.27707	-0.23425	-1.73573	-0.04882	-0.05160	-0.34012	-0.03427	-0.13226	-0.14109	0.03230
3916	-0.20953	-1.37507	0.49070	-76.54533	14.57874	-1.98513	-5.50506	-3.03121	-0.84389	-65.72518	33.34772	0.73015	1.68994	13.22036	-1.34595	-91.31462	18.83125	-1.46040	-105.52540	28.93030	0.47293	34.98915	-5.67831	-3.17232	2.92468	2.82986	0.85814	-0.72419	-2.44276	-0.30217	1.08444	-0.85232	-0.11546	-0.20648	-1.74514	-0.17716	0.28569	-0.32551	-0.07941	-0.21443	-0.14771	-0.06138
3917	-0.23237	-1.18981	0.36381	-76.70758	13.43780	-1.94214	-2.27000	4.67290	-2.41186	-71.54560	29.71746	0.59839	1.19418	10.56631	-1.02552	-91.29844	18.77461	-1.43983	-105.53875	38.89859	-3.55018	38.53233	-19.31094	-3.18746	4.52978	4.48025	0.76968	-0.65589	-1.21386	-0.57448	2.01754	-0.11841	0.07681	0.17876	-1.58389	-0.22058	0.46760	-0.19311	-0.06248	-0.14601	-0.20866	-0.12421
3918	-0.35858	0.75739	0.26105	-76.75851	13.04217	-1.87330	-1.64930	12.07873	-2.30196	-75.76846	21.47271	0.08085	0.80504	8.20851	-0.85026	-91.27342	18.64201	-1.48903	-107.41227	38.69588	-6.40645	36.17090	-35.59622	-3.05122	4.48523	0.61401	-0.35389	-2.71789	-1.90407	-0.96219	1.66625	-0.83331	-0.00462	0.00306	-1.49952	-0.47439	0.31390	-0.05370	-0.01089	-0.04834	-0.26269	-0.12765
3919	-0.91713	2.29277	0.54272	-77.10938	14.11205	-1.95109	-7.63597	10.90051	0.39972	-78.88484	16.75068	-1.73704	0.50513	6.04713	-0.75468	-91.32561	18.51892	-1.59313	-123.67009	26.31900	-5.57319	26.39353	-33.10474	-0.53005	1.89424	-3.07601	-0.94817	-6.89847	-3.04738	-1.79351	0.25207	-1.68911	-0.29218	-1.13254	-1.42656	-1.08853	0.02241	0.05421	0.02548	-0.07960	-0.25935	-0.12719
3920	-1.79768	1.33860	1.05779	-77.82616	15.28543	-2.15178	-14.27683	1.55011	3.17865	-80.48325	19.54609	-3.27226	0.17809	4.16693	-0.64592	-91.47540	18.39698	-1.72303	-141.02213	12.66035	-1.47000	18.03502	-17.39067	2.29703	-3.01526	-2.96370	-0.42271	-9.32887	-2.47391	-2.35061	-1.27431	-1.57423	-0.56039	-2.02406	-1.10825	-1.44433	-0.16360	0.07224	0.01906	-0.18194	-0.20283	-0.13757
3921	-2.84162	-0.38265	1.37449	-77.50214	15.14413	-2.17494	-14.55516	-2.96717	2.41198	-75.82212	24.86016	-2.16581	-0.22680	2.75033	-0.49673	-91.54021	18.31867	-1.76068	-134.26051	13.58529	0.61303	25.18543	-10.26846	1.67462	-6.68364	-0.58390	0.32613	-6.87738	-0.88556	-1.67357	-1.74429	-0.83700	-0.64488	-1.39847	-0.75648	-0.94358	-0.12568	-0.02086	-0.01992	-0.17748	-0.14175	-0.10976
3922	-3.09046	-1.10019	1.20429	-76.00134	14.04900	-2.01393	-9.03717	2.85668	-0.78835	-66.48704	26.34732	0.17818	-0.47664	1.67691	-0.35158	-91.43300	18.31038	-1.67091	-108.00394	26.87251	-2.85086	39.78699	-17.20372	0.16652	-4.43084	1.99817	0.72964	-1.11790	-0.95263	0.01764	-0.55174	-0.22855	-0.39724	0.36576	-0.90263	0.06946	0.12438	-0.13793	-0.04787	-0.03859	-0.10399	-0.03146
3923	-2.29784	2.14948	0.73967	-74.50289	13.26632	-1.88928	-4.63009	13.79916	-2.84262	-60.19277	23.16514	0.80933	-0.29256	-0.50040	-0.02838	-91.27631	18.36520	-1.53345	-92.25912	37.58125	-9.03576	39.92933	-22.97885	2.53628	2.39600	3.94092	0.96475	3.05231	-2.86854	1.30326	1.12492	0.01308	0.09082	1.57705	-1.30151	0.67253	0.32801	-0.17596	-0.03660	0.08800	-0.03224	0.04357
3924	-2.26253	0.53363	0.78052	-73.65115	14.06819	-1.77620	-5.45340	10.27437	-2.21958	-58.77360	21.11651	0.34130	-0.25321	-0.61079	-0.16880	-91.25683	18.56379	-1.44189	-94.26784	28.46164	-9.94380	28.68495	-17.95034	5.33822	6.66834	4.07956	0.90769	1.98722	-3.90267	1.01290	1.36034	-0.00064	0.39229	1.04520	-1.22885	0.40639	0.20561	-0.09435	0.00393	0.05604	0.06484	0.05541
3925	-3.21246	-2.42206	1.36761	-73.81626	16.29059	-1.62852	-11.37778	-0.59361	-1.17883	-58.71441	25.45205	0.82742	-0.36508	-0.82508	-0.23612	-91.44698	18.84889	-1.46627	-104.04601	18.09688	-5.38919	28.54808	-11.33976	2.40392	4.90371	2.08034	0.46351	-3.24146	-3.36542	-0.49201	0.19081	-0.05367	0.33887	-0.60097	-0.99301	-0.39068	-0.09976	0.09497	0.07308	-0.11772	0.04738	-0.01126
3926	-4.27424	-3.38120	2.02067	-75.18269	17.77299	-1.53867	-16.63236	-6.03188	-0.41320	-60.37113	30.24796	1.69217	-0.49266	-0.95097	-0.15076	-91.67544	19.01133	-1.53978	-109.93787	17.57215	-0.88442	41.39685	-14.64487	-4.57914	0.15014	-1.11717	-0.27421	-7.87657	-2.91058	-1.80617	-0.86311	-0.32865	0.03623	-1.62128	-1.31176	-1.02145	-0.25867	0.22815	0.12274	-0.24176	-0.09551	-0.09951
3927	-4.29282	-0.90319	2.05342	-76.86508	16.97505	-1.48488	-17.21044	-2.11429	-0.00880	-66.69048	25.77880	1.39372	-0.48712	-0.79111	0.00416	-91.74535	19.03011	-1.49642	-114.63442	18.05947	-1.41558	47.50171	-26.20568	-8.86872	-3.38312	-4.53035	-1.34463	-8.44401	-2.73582	-2.07015	-1.04081	-1.11764	-0.45842	-1.20270	-1.89471	-1.05491	-0.19806	0.12988	0.05929	-0.15069	-0.22659	-0.11732
3928	-2.96442	2.30210	1.29995	-77.37087	15.12067	-1.39915	-13.38117	4.44048	-0.54361	-73.94702	16.37058	0.29361	-0.33357	-0.43531	0.10217	-91.74380	19.05271	-1.31725	-119.06501	15.55837	-5.13309	39.62839	-35.73622	-6.24197	-3.51484	-6.28217	-2.04125	-5.91937	-1.94582	-1.62471	-0.40142	-1.95873	-0.82922	-0.31475	-1.89424	-0.71288	-0.00380	-0.11148	-0.07135	0.07321	-0.26376	-0.04651
3929	-1.75594	2.89860	0.62066	-76.25438	14.56717	-1.33340	-8.80117	6.28866	-1.32794	-74.24921	16.36812	-0.13617	-0.19916	-0.22465	0.07438	-91.85863	19.13518	-1.14479	-116.29018	19.69697	-5.31944	30.78923	-35.21934	1.73656	-1.18869	-4.35375	-1.39997	-3.35627	-1.34126	-1.12458	0.46297	-2.16616	-0.81065	-0.11279	-1.27772	-0.47613	0.20223	-0.28000	-0.14047	0.21210	-0.20915	0.03772
3930	-2.32299	0.60026	0.94155	-74.86497	15.68998	-1.31854	-8.19300	1.39513	-0.91342	-68.45168	27.23814	0.50590	-0.23767	-0.34984	-0.02747	-92.04665	19.27522	-1.06559	-109.79595	28.97062	-0.28291	28.86856	-24.67494	7.93227	0.51612	-0.16676	-0.06032	-2.65754	-2.23502	-0.87129	0.60668	-1.82770	-0.68639	-0.57225	-0.90493	-0.50896	0.25754	-0.30447	-0.12920	0.12343	-0.11019	0.04738
