	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
3358	0.00055	-0.00034	0.00018	0.02624	-0.01605	0.00856	0.04325	-0.06779	0.11612	-0.00099	0.00782	-0.00372	-0.00320	0.00230	-0.00311	-0.00061	0.00089	-0.00110	-0.00830	-0.01381	0.00899	-0.00179	-0.00053	0.00056	-0.00134	-0.00055	0.00005	0.01270	0.01114	0.00241	0.10568	0.00610	0.01778	0.01477	-0.00569	-0.00152	0.00035	0.00044	-0.00027	0.00035	0.00044	-0.00027	0.00001	0.00001	-0.00000	0.02482	0.04843	0.00701	-0.02682	0.02220	0.00251	0.00292	-0.00035	-0.01082	0.00292	-0.00035	-0.01082	0.00003	0.00000	-0.00003	1.35933	2.50385	0.47401
3359	0.00043	-0.00026	0.00023	0.02001	-0.01304	0.01079	0.05564	-0.05308	0.17250	-0.00455	0.01020	-0.00548	-0.00380	0.00342	-0.00235	-0.00027	0.00115	-0.00096	-0.00976	-0.01111	0.00705	-0.00244	-0.00359	-0.00007	-0.00067	-0.00118	0.00074	0.01629	0.01358	0.00787	0.08924	0.05282	0.02816	0.01419	-0.00994	0.00234	0.00081	-0.00024	-0.00066	0.00081	-0.00024	-0.00066	0.00001	0.00001	-0.00000	0.01489	0.04698	0.01287	-0.03664	0.02173	0.00272	0.00406	-0.00057	-0.00638	0.00406	-0.00057	-0.00638	0.00003	0.00001	-0.00002	0.94894	2.52381	0.62054
3360	0.00026	-0.00019	0.00021	0.01212	-0.00951	0.00970	0.06812	-0.00475	0.19224	-0.00756	0.01266	-0.00734	-0.00457	0.00373	-0.00202	0.00009	0.00102	-0.00124	-0.01023	-0.00914	0.00441	-0.00347	-0.00495	-0.00155	-0.00002	-0.00102	0.00090	0.01656	0.01623	0.01298	0.07710	0.09825	0.03251	0.01495	-0.01590	0.00529	0.00096	-0.00015	-0.00031	0.00096	-0.00015	-0.00031	0.00002	0.00000	-0.00000	0.00209	0.04144	0.02771	-0.04212	0.02157	0.00477	0.00425	-0.00101	-0.00249	0.00425	-0.00101	-0.00249	0.00003	0.00000	-0.00001	0.44940	2.51716	0.70822
3361	0.00018	-0.00014	0.00011	0.00842	-0.00658	0.00522	0.07504	0.05223	0.17782	-0.00797	0.01476	-0.00906	-0.00494	0.00305	-0.00314	0.00019	0.00063	-0.00142	-0.01023	-0.00896	0.00291	-0.00454	-0.00430	-0.00307	0.00023	-0.00025	0.00056	0.01269	0.01940	0.01701	0.07809	0.13167	0.02566	0.01566	-0.02151	0.00619	0.00051	0.00048	0.00055	0.00051	0.00048	0.00055	0.00001	0.00000	0.00000	-0.01621	0.03428	0.03945	-0.04371	0.02133	0.00686	0.00345	-0.00133	0.00012	0.00345	-0.00133	0.00012	0.00002	-0.00000	0.00000	-0.06140	2.50896	0.73609
3362	0.00019	-0.00012	-0.00000	0.00913	-0.00531	0.00025	0.05975	0.08380	0.14311	-0.00640	0.01655	-0.01087	-0.00483	0.00203	-0.00553	-0.00019	0.00043	-0.00098	-0.01025	-0.00973	0.00288	-0.00537	-0.00409	-0.00284	0.00004	-0.00022	0.00047	0.00825	0.02266	0.01863	0.09069	0.14408	0.01393	0.01489	-0.02477	0.00567	-0.00025	0.00104	0.00109	-0.00025	0.00104	0.00109	-0.00000	0.00000	0.00000	-0.04161	0.03047	0.03605	-0.04260	0.02097	0.00708	0.00178	-0.00066	0.00051	0.00178	-0.00066	0.00051	0.00001	-0.00000	0.00000	-0.46146	2.49530	0.70307
3363	0.00020	-0.00016	-0.00002	0.00975	-0.00679	-0.00042	0.02338	0.06349	0.10058	-0.00485	0.01682	-0.01181	-0.00480	0.00123	-0.00749	-0.00091	0.00046	-0.00034	-0.01051	-0.00983	0.00331	-0.00607	-0.00532	-0.00091	-0.00028	-0.00111	0.00096	0.00815	0.02470	0.01683	0.10059	0.13713	0.00723	0.01280	-0.02513	0.00509	-0.00075	0.00135	0.00103	-0.00075	0.00135	0.00103	-0.00001	0.00001	0.00000	-0.07555	0.03385	0.01534	-0.03991	0.02121	0.00509	-0.00064	0.00130	-0.00108	-0.00064	0.00130	-0.00108	0.00001	0.00001	-0.00000	-0.69571	2.43709	0.62572
3364	0.00017	-0.00021	0.00009	0.00811	-0.00961	0.00482	-0.00714	0.00771	0.08535	-0.00495	0.01453	-0.01101	-0.00522	0.00068	-0.00746	-0.00162	0.00047	-0.00012	-0.01059	-0.00991	0.00389	-0.00654	-0.00592	0.00072	-0.00042	-0.00160	0.00144	0.01259	0.02395	0.01344	0.09728	0.12877	0.01075	0.01030	-0.02389	0.00573	-0.00064	0.00154	0.00084	-0.00064	0.00154	0.00084	-0.00001	0.00001	0.00000	-0.11559	0.04515	-0.01217	-0.03572	0.02274	0.00222	-0.00318	0.00337	-0.00312	-0.00318	0.00337	-0.00312	0.00001	0.00002	-0.00001	-0.82692	2.32177	0.58386
3365	0.00016	-0.00019	0.00024	0.00719	-0.00942	0.01129	-0.00922	-0.03365	0.12459	-0.00683	0.01074	-0.00919	-0.00543	0.00055	-0.00568	-0.00211	0.00052	-0.00008	-0.00994	-0.01154	0.00502	-0.00646	-0.00414	0.00093	-0.00032	-0.00091	0.00125	0.01606	0.02079	0.01162	0.08705	0.13585	0.01825	0.00750	-0.02320	0.00746	-0.00004	0.00146	0.00074	-0.00004	0.00146	0.00074	-0.00000	0.00001	0.00000	-0.15168	0.06169	-0.03268	-0.03008	0.02528	0.00004	-0.00443	0.00390	-0.00439	-0.00443	0.00390	-0.00439	0.00000	0.00002	-0.00001	-0.94800	2.21760	0.63463
3366	0.00023	-0.00004	0.00027	0.01021	-0.00361	0.01189	0.01057	-0.03132	0.19159	-0.00876	0.00785	-0.00779	-0.00455	0.00124	-0.00378	-0.00206	0.00091	0.00045	-0.00864	-0.01373	0.00628	-0.00594	-0.00099	0.00028	-0.00013	0.00029	0.00038	0.01471	0.01696	0.01206	0.07955	0.15860	0.01758	0.00436	-0.02424	0.00881	0.00064	0.00108	0.00050	0.00064	0.00108	0.00050	0.00001	0.00002	0.00000	-0.17533	0.07861	-0.03569	-0.02449	0.02702	-0.00050	-0.00375	0.00269	-0.00496	-0.00375	0.00269	-0.00496	-0.00001	0.00001	-0.00002	-1.08787	2.17365	0.72005
3367	0.00034	0.00014	0.00013	0.01545	0.00447	0.00490	0.02730	0.00128	0.23858	-0.00878	0.00741	-0.00737	-0.00291	0.00235	-0.00294	-0.00124	0.00137	0.00134	-0.00721	-0.01413	0.00653	-0.00512	0.00109	-0.00043	-0.00009	0.00086	-0.00063	0.01112	0.01321	0.01266	0.07166	0.18436	0.00752	0.00242	-0.02604	0.00880	0.00084	0.00096	0.00011	0.00084	0.00096	0.00011	0.00001	0.00001	0.00000	-0.18960	0.09217	-0.01927	-0.02065	0.02558	0.00057	-0.00240	0.00125	-0.00513	-0.00240	0.00125	-0.00513	-0.00001	0.00000	-0.00002	-1.22607	2.12060	0.74747
3368	0.00038	0.00020	-0.00003	0.01736	0.00806	-0.00278	0.02344	0.03090	0.24451	-0.00695	0.00905	-0.00732	-0.00179	0.00261	-0.00263	-0.00045	0.00132	0.00118	-0.00587	-0.01260	0.00533	-0.00389	0.00059	-0.00074	-0.00021	0.00038	-0.00096	0.00866	0.01040	0.01190	0.05905	0.19858	0.00113	0.00354	-0.02662	0.00816	0.00040	0.00121	0.00003	0.00040	0.00121	0.00003	0.00001	0.00000	-0.00000	-0.19908	0.10176	0.00190	-0.01857	0.02069	0.00159	-0.00198	0.00096	-0.00457	-0.00198	0.00096	-0.00457	-0.00000	-0.00000	-0.00001	-1.38964	2.00542	0.70876
3369	0.00026	0.00012	-0.00003	0.01199	0.00470	-0.00217	0.00072	0.02856	0.20334	-0.00508	0.01090	-0.00692	-0.00192	0.00161	-0.00187	-0.00074	0.00073	-0.00098	-0.00476	-0.01036	0.00333	-0.00248	-0.00214	-0.00044	-0.00031	-0.00078	-0.00024	0.00667	0.01007	0.01065	0.05058	0.19438	0.00551	0.00693	-0.02501	0.00769	-0.00021	0.00114	0.00042	-0.00021	0.00114	0.00042	-0.00000	-0.00000	0.00000	-0.19763	0.10533	0.01170	-0.01729	0.01455	0.00120	-0.00290	0.00170	-0.00255	-0.00290	0.00170	-0.00255	-0.00000	0.00000	-0.00001	-1.63388	1.90846	0.66135
3370	0.00004	0.00001	0.00018	0.00138	-0.00072	0.00772	-0.02459	-0.01615	0.12306	-0.00481	0.01118	-0.00634	-0.00276	0.00066	-0.00109	-0.00163	0.00023	-0.00378	-0.00437	-0.00756	0.00150	-0.00151	-0.00536	0.00038	-0.00057	-0.00202	0.00103	0.00437	0.01121	0.01051	0.05347	0.17669	0.00906	0.00988	-0.02178	0.00656	-0.00049	0.00060	0.00092	-0.00049	0.00060	0.00092	-0.00001	0.00000	0.00000	-0.18040	0.09832	0.01650	-0.01634	0.00953	0.00089	-0.00477	0.00272	0.00092	-0.00477	0.00272	0.00092	-0.00001	0.00000	0.00000	-1.88827	1.86663	0.65485
3371	-0.00013	-0.00001	0.00041	-0.00695	-0.00249	0.01825	-0.02632	-0.08018	0.05793	-0.00608	0.00964	-0.00616	-0.00327	0.00097	-0.00130	-0.00183	0.00033	-0.00476	-0.00507	-0.00424	0.00079	-0.00123	-0.00693	0.00100	-0.00124	-0.00279	0.00175	0.00276	0.01012	0.01217	0.05648	0.15605	0.00117	0.01120	-0.01778	0.00403	-0.00047	0.00016	0.00107	-0.00047	0.00016	0.00107	-0.00001	0.00000	0.00000	-0.15999	0.08271	0.02818	-0.01488	0.00693	0.00237	-0.00706	0.00365	0.00411	-0.00706	0.00365	0.00411	-0.00002	0.00000	0.00001	-2.00381	1.72567	0.72157
3372	-0.00012	0.00004	0.00046	-0.00660	-0.00089	0.02015	0.01708	-0.10799	0.07398	-0.00712	0.00735	-0.00612	-0.00285	0.00209	-0.00218	-0.00126	0.00089	-0.00321	-0.00641	-0.00194	0.00162	-0.00111	-0.00595	0.00060	-0.00192	-0.00269	0.00130	0.00138	0.00504	0.01516	0.04446	0.13841	-0.00863	0.01177	-0.01340	0.00150	-0.00039	-0.00004	0.00089	-0.00039	-0.00004	0.00089	-0.00001	0.00000	0.00000	-0.15569	0.06973	0.03827	-0.01127	0.00669	0.00417	-0.00888	0.00425	0.00491	-0.00888	0.00425	0.00491	-0.00003	0.00000	0.00002	-1.98104	1.33679	0.87426
3373	0.00003	0.00005	0.00030	0.00093	0.00043	0.01291	0.09008	-0.06299	0.16499	-0.00650	0.00523	-0.00530	-0.00181	0.00284	-0.00243	-0.00050	0.00132	-0.00079	-0.00722	-0.00185	0.00322	-0.00052	-0.00374	-0.00046	-0.00187	-0.00189	0.00038	-0.00130	-0.00212	0.01786	0.02148	0.12259	-0.00709	0.01228	-0.00906	0.00063	-0.00028	-0.00010	0.00081	-0.00028	-0.00010	0.00081	-0.00000	-0.00000	0.00000	-0.16957	0.06868	0.03674	-0.00541	0.00675	0.00413	-0.00915	0.00415	0.00329	-0.00915	0.00415	0.00329	-0.00004	0.00000	0.00001	-1.95194	0.79299	1.06725
3374	0.00018	0.00002	0.00010	0.00836	0.00010	0.00419	0.14575	0.00546	0.25664	-0.00483	0.00353	-0.00349	-0.00088	0.00275	-0.00141	0.00018	0.00117	0.00056	-0.00651	-0.00295	0.00415	0.00045	-0.00217	-0.00103	-0.00094	-0.00092	0.00013	-0.00502	-0.00772	0.01870	0.00765	0.10323	0.00188	0.01174	-0.00513	0.00097	-0.00006	-0.00003	0.00102	-0.00006	-0.00003	0.00102	-0.00000	-0.00001	0.00000	-0.18255	0.07854	0.03229	0.00053	0.00469	0.00273	-0.00729	0.00328	0.00125	-0.00729	0.00328	0.00125	-0.00003	0.00001	0.00000	-1.95857	0.34990	1.22185
3375	0.00024	-0.00002	0.00002	0.01111	-0.00142	0.00091	0.16585	-0.00601	0.29037	-0.00360	0.00220	-0.00146	-0.00051	0.00221	0.00031	0.00062	0.00063	0.00039	-0.00480	-0.00366	0.00407	0.00108	-0.00137	-0.00076	0.00031	0.00004	0.00075	-0.00863	-0.00893	0.01863	0.01619	0.07550	0.00604	0.00849	-0.00136	0.00095	0.00026	0.00006	0.00102	0.00026	0.00006	0.00102	0.00000	-0.00001	0.00000	-0.17635	0.09036	0.03451	0.00509	0.00047	0.00145	-0.00365	0.00185	0.00015	-0.00365	0.00185	0.00015	-0.00002	0.00001	0.00000	-1.91119	0.15713	1.31251
3376	0.00024	-0.00008	0.00006	0.01136	-0.00424	0.00274	0.17447	-0.11967	0.25887	-0.00324	0.00129	-0.00020	-0.00056	0.00149	0.00153	0.00055	0.00016	-0.00029	-0.00392	-0.00351	0.00415	0.00104	-0.00022	-0.00045	0.00107	0.00103	0.00128	-0.01189	-0.00591	0.01987	0.03920	0.03906	0.00381	0.00262	0.00292	0.00025	0.00069	-0.00010	0.00024	0.00069	-0.00010	0.00024	0.00001	-0.00001	0.00000	-0.15246	0.09589	0.03694	0.00914	-0.00420	0.00027	0.00062	0.00022	-0.00015	0.00062	0.00022	-0.00015	-0.00001	0.00001	-0.00000	-1.73496	0.11882	1.35279
3377	0.00027	-0.00014	0.00010	0.01294	-0.00700	0.00458	0.17319	-0.22432	0.18255	-0.00300	0.00123	-0.00050	-0.00085	0.00031	0.00119	-0.00010	-0.00009	-0.00041	-0.00479	-0.00263	0.00517	0.00092	0.00151	-0.00085	0.00093	0.00169	0.00089	-0.01516	-0.00186	0.02144	0.05860	-0.00268	0.00627	-0.00273	0.00818	-0.00012	0.00114	-0.00078	-0.00097	0.00114	-0.00078	-0.00097	0.00002	-0.00001	-0.00000	-0.12386	0.09417	0.02885	0.01399	-0.00835	-0.00182	0.00424	-0.00135	0.00004	0.00424	-0.00135	0.00004	-0.00000	0.00002	-0.00000	-1.46927	0.01573	1.31887
3378	0.00032	-0.00013	0.00009	0.01505	-0.00646	0.00399	0.12170	-0.20727	0.09425	-0.00217	0.00231	-0.00229	-0.00122	-0.00116	-0.00077	-0.00081	-0.00028	0.00014	-0.00606	-0.00125	0.00608	0.00133	0.00267	-0.00170	0.00022	0.00163	-0.00014	-0.01833	-0.00018	0.01979	0.06767	-0.04371	0.02145	-0.00397	0.01409	0.00047	0.00133	-0.00178	-0.00165	0.00133	-0.00178	-0.00165	0.00002	0.00000	-0.00001	-0.09613	0.08817	0.01528	0.01990	-0.01204	-0.00429	0.00638	-0.00260	0.00091	0.00638	-0.00260	0.00091	-0.00001	0.00002	0.00000	-1.20926	-0.25300	1.19036
3379	0.00029	-0.00002	0.00009	0.01355	-0.00167	0.00390	0.01019	-0.08929	0.02710	-0.00076	0.00366	-0.00417	-0.00130	-0.00162	-0.00320	-0.00084	-0.00029	0.00043	-0.00586	0.00012	0.00547	0.00198	0.00203	-0.00193	-0.00026	0.00086	-0.00069	-0.01997	-0.00196	0.01447	0.07419	-0.07697	0.03996	-0.00168	0.01948	0.00111	0.00107	-0.00218	-0.00124	0.00107	-0.00218	-0.00124	0.00002	0.00001	-0.00000	-0.06657	0.07733	0.01550	0.02605	-0.01537	-0.00473	0.00660	-0.00313	0.00265	0.00660	-0.00313	0.00265	-0.00001	0.00001	0.00001	-0.98822	-0.59127	1.02825
3380	0.00016	0.00011	0.00017	0.00706	0.00351	0.00686	-0.10315	0.02313	-0.00680	0.00073	0.00367	-0.00457	-0.00081	-0.00032	-0.00474	-0.00010	0.00006	-0.00016	-0.00416	0.00110	0.00362	0.00231	-0.00016	-0.00078	0.00002	-0.00015	-0.00016	-0.01883	-0.00551	0.00973	0.08402	-0.10216	0.04262	-0.00019	0.02344	0.00009	0.00053	-0.00134	-0.00015	0.00053	-0.00134	-0.00015	0.00001	0.00001	0.00000	-0.03783	0.05713	0.03523	0.03058	-0.01741	-0.00191	0.00521	-0.00278	0.00449	0.00521	-0.00278	0.00449	-0.00001	0.00000	0.00001	-0.77624	-0.87717	0.92101
3381	0.00000	0.00013	0.00024	-0.00033	0.00404	0.00975	-0.15717	0.06873	-0.01293	0.00176	0.00204	-0.00348	0.00017	0.00154	-0.00494	0.00060	0.00065	-0.00108	-0.00227	0.00179	0.00197	0.00223	-0.00222	0.00112	0.00089	-0.00085	0.00078	-0.01624	-0.00681	0.00958	0.09240	-0.12873	0.02554	-0.00149	0.02611	-0.00290	0.00012	-0.00004	0.00084	0.00012	-0.00004	0.00084	0.00000	0.00000	0.00000	-0.01825	0.02500	0.05162	0.03127	-0.01654	0.00184	0.00353	-0.00206	0.00499	0.00353	-0.00206	0.00499	0.00000	-0.00001	0.00002	-0.54945	-1.07930	0.88598
3382	-0.00002	0.00002	0.00018	-0.00144	-0.00035	0.00779	-0.14369	0.06831	0.01072	0.00194	0.00002	-0.00211	0.00120	0.00230	-0.00419	0.00060	0.00112	-0.00139	-0.00101	0.00258	0.00113	0.00197	-0.00287	0.00248	0.00181	-0.00097	0.00122	-0.01436	-0.00342	0.01295	0.09259	-0.16121	0.00774	-0.00287	0.02814	-0.00594	-0.00007	0.00032	0.00116	-0.00007	0.00032	0.00116	-0.00000	-0.00000	0.00000	-0.00880	-0.01202	0.04229	0.02728	-0.01274	0.00331	0.00282	-0.00159	0.00372	0.00282	-0.00159	0.00372	0.00001	-0.00001	0.00001	-0.31031	-1.17929	0.88961
3383	0.00018	-0.00010	0.00001	0.00872	-0.00471	0.00081	-0.07534	0.07200	0.07729	0.00098	-0.00144	-0.00099	0.00148	0.00154	-0.00269	0.00015	0.00103	-0.00092	-0.00045	0.00346	0.00074	0.00162	-0.00210	0.00255	0.00221	-0.00053	0.00107	-0.01303	0.00065	0.01567	0.08407	-0.18714	0.00842	-0.00170	0.02926	-0.00668	-0.00022	-0.00038	0.00085	-0.00022	-0.00038	0.00085	-0.00000	0.00000	0.00000	-0.00346	-0.03761	0.01404	0.01986	-0.00792	0.00205	0.00317	-0.00159	0.00203	0.00317	-0.00159	0.00203	0.00002	-0.00001	0.00001	-0.12075	-1.19023	0.93289
3384	0.00054	-0.00013	-0.00015	0.02593	-0.00549	-0.00653	0.03587	0.10331	0.18215	-0.00075	-0.00251	0.00031	0.00049	-0.00015	-0.00052	-0.00022	0.00016	-0.00027	-0.00037	0.00359	0.00082	0.00121	-0.00019	0.00152	0.00175	0.00030	0.00062	-0.01089	-0.00126	0.01606	0.07145	-0.18959	0.02409	0.00063	0.02881	-0.00497	-0.00048	-0.00101	0.00031	-0.00048	-0.00101	0.00031	-0.00001	0.00000	0.00000	0.00102	-0.04155	-0.01021	0.01164	-0.00369	0.00004	0.00387	-0.00199	0.00122	0.00387	-0.00199	0.00122	0.00001	-0.00001	0.00000	-0.07713	-1.22550	1.03559
3385	0.00078	-0.00013	-0.00020	0.03713	-0.00520	-0.00913	0.13552	0.14351	0.27713	-0.00203	-0.00332	0.00150	-0.00111	-0.00200	0.00126	-0.00037	-0.00101	0.00028	-0.00036	0.00251	0.00156	0.00074	0.00227	0.00045	0.00075	0.00108	-0.00006	-0.00813	-0.00913	0.01566	0.06039	-0.16705	0.03421	0.00120	0.02694	-0.00301	-0.00068	-0.00082	0.00000	-0.00068	-0.00082	0.00000	-0.00001	-0.00001	0.00000	0.00594	-0.03098	-0.01410	0.00560	-0.00095	-0.00044	0.00416	-0.00236	0.00114	0.00416	-0.00236	0.00114	0.00001	-0.00001	0.00000	-0.18059	-1.33249	1.15102
3386	0.00071	-0.00019	-0.00013	0.03414	-0.00822	-0.00580	0.14000	0.16144	0.29634	-0.00207	-0.00355	0.00162	-0.00185	-0.00292	0.00131	-0.00043	-0.00149	0.00095	0.00003	0.00150	0.00225	0.00031	0.00404	0.00031	-0.00002	0.00127	-0.00086	-0.00643	-0.01594	0.01529	0.05708	-0.13459	0.02951	-0.00045	0.02451	-0.00234	-0.00064	-0.00024	0.00013	-0.00064	-0.00024	0.00013	-0.00001	-0.00002	-0.00000	0.01348	-0.01957	0.00227	0.00339	-0.00047	0.00110	0.00384	-0.00225	0.00115	0.00384	-0.00225	0.00115	0.00002	-0.00002	0.00000	-0.32040	-1.36652	1.18054
3387	0.00049	-0.00031	-0.00001	0.02361	-0.01388	0.00044	0.03648	0.14480	0.22204	-0.00152	-0.00359	0.00119	-0.00109	-0.00202	0.00038	-0.00030	-0.00087	0.00135	0.00099	0.00197	0.00198	0.00019	0.00450	0.00091	-0.00029	0.00084	-0.00156	-0.00650	-0.01678	0.01408	0.06482	-0.11089	0.02357	-0.00214	0.02288	-0.00217	-0.00046	-0.00003	0.00050	-0.00046	-0.00003	0.00050	-0.00001	-0.00003	0.00000	0.02288	-0.01269	0.02277	0.00400	-0.00188	0.00295	0.00353	-0.00190	0.00125	0.00353	-0.00190	0.00125	0.00003	-0.00002	0.00000	-0.39099	-1.22432	1.09287
