	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
1779	-6.31789	0.18970	-23.71271	-3.39035	4.77801	-89.49606	1.86324	-3.38952	-23.48379	-3.35577	0.84380	-89.49776	1.86324	-3.38952	-23.48379	-3.35577	0.84380	-89.49776	14.49254	-1.97145	-36.29673	-13.74323	16.36150	-68.96451	23.40126	-5.61032	-35.89454	-11.20193	-6.77191	-67.94811	-10.15351	7.85330	-50.09201	-8.80449	11.78536	-37.50046	12.10785	0.08857	-8.16626	-9.67838	3.13069	-7.54660	-5.74386	35.43877	-11.06107	-8.21729	-20.10427	-15.64943	57.67498	5.93303	-82.91539	87.34924	-14.64826	96.52267	71.64243	17.59874	-87.13813	86.16378	-18.81724	96.11646
1780	-6.58387	0.08212	-23.72227	-3.46689	4.80118	-89.44976	1.80094	-3.58550	-23.46537	-3.42790	0.73838	-89.45164	1.80094	-3.58550	-23.46537	-3.42790	0.73838	-89.45164	14.47285	-1.89402	-36.11024	-13.70110	16.40617	-68.98376	23.42319	-5.67278	-35.69896	-11.23695	-6.78795	-67.94114	-10.13300	7.84947	-50.16377	-8.77893	11.82690	-37.66812	12.02231	0.10474	-8.18345	-9.76341	3.15208	-7.55657	-5.93133	35.69012	-11.25999	-8.28316	-19.98516	-15.70315	57.49638	5.83094	-83.27979	87.49686	-14.62729	96.38019	71.06424	17.51433	-87.37109	85.97179	-19.39082	95.84901
1781	-6.56278	0.18114	-23.80175	-3.50955	4.77302	-89.38461	1.83180	-3.50596	-23.55766	-3.46558	0.67587	-89.38670	1.83180	-3.50596	-23.55766	-3.46558	0.67587	-89.38670	14.47846	-1.83816	-36.05411	-13.65978	16.43057	-69.02898	23.43712	-5.73644	-35.63478	-11.25825	-6.80112	-67.96860	-10.16074	7.83318	-50.18171	-8.71217	11.82693	-37.74279	11.91847	0.08919	-8.16065	-9.86805	3.12917	-7.54115	-6.15470	35.89365	-11.39255	-8.43954	-19.85338	-15.86388	57.30294	5.75950	-84.64413	87.68693	-14.67364	96.08585	70.28411	17.60558	-88.60051	86.06113	-19.08904	95.53476
1782	-6.25164	0.28513	-23.85343	-3.37655	4.65032	-89.34464	1.84567	-3.28261	-23.64119	-3.33160	0.71836	-89.34674	1.84567	-3.28261	-23.64119	-3.33160	0.71836	-89.34674	14.48703	-1.82421	-36.16528	-13.66133	16.42224	-69.12442	23.45930	-5.75503	-35.74519	-11.24519	-6.79834	-68.07661	-10.20505	7.81764	-50.19463	-8.60281	11.77649	-37.69482	11.92529	0.03675	-8.19307	-9.85857	3.09252	-7.59079	-6.28545	35.97952	-11.36650	-8.55871	-19.74385	-16.04063	57.12001	5.86882	-86.17959	87.90031	-14.74312	95.76739	69.54726	17.70329	-90.00259	86.33696	-18.11968	95.26974
1783	-5.72428	0.24030	-23.88010	-3.11258	4.41934	-89.36990	1.72952	-3.04954	-23.69705	-3.07348	0.86236	-89.37170	1.72952	-3.04954	-23.69705	-3.07348	0.86236	-89.37170	14.51289	-1.84211	-36.28065	-13.71009	16.38642	-69.42122	23.46944	-5.71593	-35.86699	-11.20203	-6.78057	-68.42721	-10.20477	7.80877	-50.24606	-8.48409	11.73210	-37.56515	12.07544	0.00083	-8.28752	-9.70300	3.09420	-7.69197	-6.26056	35.95356	-11.26721	-8.57970	-19.64491	-16.17694	56.93025	6.13678	-86.73003	88.10535	-14.80851	95.41162	69.09540	17.73354	-90.47846	86.49471	-17.23820	94.92927
1784	-5.24003	0.15986	-23.92086	-2.94216	4.21737	-89.46867	1.56246	-2.84926	-23.76098	-2.91269	1.03862	-89.47002	1.56246	-2.84926	-23.76098	-2.91269	1.03861	-89.47002	14.57113	-1.85651	-36.31176	-13.75836	16.34393	-69.90136	23.44825	-5.65243	-35.90691	-11.14515	-6.75068	-68.98141	-10.16866	7.79223	-50.32539	-8.38775	11.73744	-37.45424	12.25711	0.01327	-8.36233	-9.51780	3.13351	-7.75692	-6.17313	35.90286	-11.26221	-8.51522	-19.58138	-16.23517	56.69662	6.36462	-85.97240	88.27306	-14.83471	95.10593	68.93261	17.82775	-89.75590	86.36349	-17.02077	94.54154
1785	-5.20222	0.24300	-23.96468	-3.03040	4.24407	-89.60555	1.53228	-2.74314	-23.81754	-3.00907	1.14549	-89.60654	1.53228	-2.74314	-23.81754	-3.00907	1.14549	-89.60654	14.64837	-1.84151	-36.33243	-13.75593	16.32224	-70.26451	23.40148	-5.60430	-35.93489	-11.09059	-6.71206	-69.39458	-10.15365	7.76877	-50.39165	-8.32025	11.76029	-37.45304	12.35490	0.06678	-8.38002	-9.42022	3.18976	-7.75350	-6.13206	35.90016	-11.40902	-8.39447	-19.59012	-16.19803	56.40804	6.44008	-84.97693	88.38927	-14.79650	94.92389	68.85933	18.12943	-88.88895	86.15914	-17.56050	94.24443
1786	-5.68308	0.51234	-23.98579	-3.32334	4.49671	-89.70675	1.68488	-2.75909	-23.84108	-3.30619	1.14552	-89.70760	1.68488	-2.75909	-23.84108	-3.30619	1.14552	-89.70760	14.72330	-1.80440	-36.40939	-13.70857	16.33861	-70.28849	23.34307	-5.58612	-36.01634	-11.04545	-6.68829	-69.42154	-10.16086	7.76682	-50.43842	-8.27526	11.73950	-37.56535	12.37257	0.13725	-8.38036	-9.40400	3.25533	-7.72764	-6.10038	35.91533	-11.61934	-8.25769	-19.64762	-16.08910	56.07350	6.47431	-84.91525	88.45484	-14.70462	94.74850	68.81499	18.58320	-89.02325	86.27567	-18.62659	94.04858
1787	-6.17944	0.74538	-24.00963	-3.60457	4.68245	-89.70457	1.85298	-2.82607	-23.86348	-3.58619	1.11547	-89.70551	1.85298	-2.82607	-23.86348	-3.58619	1.11547	-89.70551	14.78435	-1.76920	-36.52203	-13.67647	16.38850	-70.10182	23.28359	-5.58672	-36.13136	-10.99750	-6.71105	-69.21619	-10.12607	7.80253	-50.50093	-8.24918	11.67301	-37.71992	12.37659	0.18657	-8.38162	-9.40096	3.30160	-7.71047	-5.96593	35.87996	-11.81170	-8.16081	-19.68373	-15.94848	55.70486	6.60593	-85.79045	88.48677	-14.57704	94.51913	68.91963	19.14129	-90.18766	86.76003	-19.87532	93.92454
1788	-6.16996	0.69520	-24.07414	-3.64481	4.54707	-89.61744	1.86216	-2.88625	-23.92024	-3.62210	1.14351	-89.61857	1.86216	-2.88625	-23.92024	-3.62210	1.14351	-89.61857	14.82118	-1.74487	-36.63909	-13.70866	16.44746	-69.95991	23.23145	-5.58873	-36.25035	-10.93371	-6.77958	-69.07318	-10.01110	7.85664	-50.60150	-8.22468	11.62078	-37.85391	12.38368	0.17849	-8.33237	-9.39618	3.27582	-7.66767	-5.72780	35.80678	-12.01831	-8.15100	-19.67190	-15.83171	55.31573	6.80486	-86.79594	88.52243	-14.44350	94.42568	69.19136	19.88249	-91.60004	87.17426	-20.78907	93.92864
1789	-5.71321	0.40661	-24.15890	-3.38677	4.23888	-89.55210	1.73867	-2.92752	-23.99467	-3.36317	1.21978	-89.55322	1.73867	-2.92752	-23.99467	-3.36317	1.21978	-89.55322	14.82789	-1.72278	-36.76350	-13.78734	16.49776	-69.94991	23.19072	-5.58392	-36.37747	-10.86634	-6.85673	-69.08564	-9.85932	7.89481	-50.72227	-8.16550	11.62532	-37.96182	12.35233	0.11550	-8.18867	-9.43335	3.16401	-7.55743	-5.52204	35.77076	-12.29593	-8.24062	-19.67131	-15.81837	54.91540	6.93898	-87.05216	88.60173	-14.36835	94.66470	69.42951	20.76996	-92.30317	87.07198	-20.81640	94.10349
1790	-5.29935	0.15826	-24.22048	-3.06326	4.13977	-89.59216	1.63275	-2.95108	-24.05128	-3.04278	1.26192	-89.59314	1.63275	-2.95108	-24.05128	-3.04278	1.26191	-89.59314	14.82324	-1.69336	-36.92247	-13.84374	16.53848	-69.99918	23.15745	-5.57577	-36.54008	-10.82100	-6.90319	-69.15561	-9.74980	7.89509	-50.81874	-8.05618	11.65786	-38.07224	12.24449	0.04334	-7.99776	-9.54906	3.02614	-7.40673	-5.44958	35.77592	-12.57737	-8.39004	-19.74024	-15.94800	54.51920	6.98816	-86.00724	88.72321	-14.40528	95.13177	69.27655	21.54760	-91.54151	86.51044	-19.98242	94.36965
1791	-5.27782	0.07775	-24.24486	-2.99439	4.35053	-89.72047	1.59853	-3.00944	-24.06868	-2.97917	1.22985	-89.72120	1.59853	-3.00944	-24.06868	-2.97917	1.22985	-89.72120	14.84223	-1.65614	-37.11984	-13.82543	16.57404	-70.05390	23.11951	-5.57582	-36.74078	-10.81052	-6.90863	-69.20828	-9.71243	7.86788	-50.85229	-7.92803	11.66035	-38.20003	12.06943	0.00541	-7.86866	-9.72958	2.94298	-7.30080	-5.46514	35.73954	-12.71006	-8.51818	-19.84520	-16.15861	54.14097	7.09246	-84.00930	88.84090	-14.53537	95.49612	68.50961	21.93480	-89.49335	85.97758	-19.02909	94.55956
1792	-5.59405	0.08363	-24.23424	-3.21984	4.59225	-89.85419	1.58118	-3.13529	-24.04285	-3.21117	1.18215	-89.85463	1.58118	-3.13529	-24.04285	-3.21117	1.18215	-89.85463	14.89529	-1.62777	-37.29537	-13.73861	16.61474	-70.16186	23.07074	-5.58961	-36.91761	-10.83010	-6.90446	-69.29240	-9.71013	7.85550	-50.83006	-7.82895	11.62858	-38.33365	11.89319	-0.00552	-7.87096	-9.90550	2.93369	-7.30700	-5.48795	35.65005	-12.66128	-8.56029	-19.91696	-16.32824	53.75788	7.35937	-82.04301	88.91757	-14.67000	95.56963	67.27853	21.87840	-87.18993	85.85786	-18.64636	94.58543
1793	-5.98805	0.15534	-24.19474	-3.47282	4.64842	-89.91711	1.55930	-3.22390	-23.99228	-3.46782	1.19419	-89.91737	1.55930	-3.22390	-23.99228	-3.46782	1.19419	-89.91737	14.95362	-1.63390	-37.38203	-13.62741	16.67185	-70.36891	23.03254	-5.61016	-37.00296	-10.86763	-6.93771	-69.46471	-9.69949	7.88781	-50.78953	-7.78202	11.61533	-38.45859	11.80777	-0.02574	-7.97326	-9.98563	2.95290	-7.40963	-5.53990	35.62158	-12.57018	-8.52712	-19.95994	-16.37400	53.33073	7.72279	-80.30752	88.95165	-14.71735	95.49279	65.93454	21.68718	-85.05569	86.14836	-18.79110	94.58176
1794	-6.21031	0.31882	-24.12916	-3.51342	4.59643	-89.88673	1.54574	-3.14457	-23.93754	-3.50683	1.26370	-89.88706	1.54574	-3.14457	-23.93754	-3.50683	1.26369	-89.88706	14.98187	-1.67735	-37.37286	-13.53200	16.74026	-70.62470	23.04356	-5.62868	-36.99067	-10.90912	-7.01895	-69.68468	-9.67138	7.93514	-50.75512	-7.77672	11.64990	-38.57228	11.85291	-0.04435	-8.06559	-9.93563	2.96989	-7.50239	-5.69106	35.72936	-12.55843	-8.48831	-20.04149	-16.29469	52.86569	8.03791	-78.27557	88.95592	-14.64271	95.54908	64.80060	21.71774	-82.76736	86.63421	-18.99253	94.78259
1795	-6.15363	0.50578	-24.04115	-3.33923	4.56953	-89.80632	1.53674	-2.91666	-23.87905	-3.32825	1.31885	-89.80688	1.53674	-2.91666	-23.87905	-3.32825	1.31885	-89.80688	14.96829	-1.72759	-37.34128	-13.46693	16.80136	-70.83818	23.11683	-5.63830	-36.95625	-10.93889	-7.11185	-69.86961	-9.63717	7.93859	-50.74760	-7.77977	11.70401	-38.67530	11.95781	-0.00356	-8.05121	-9.83223	3.00243	-7.47386	-5.90791	35.88610	-12.58976	-8.48896	-20.19210	-16.13853	52.40662	8.27432	-76.39506	88.94597	-14.47389	95.87270	64.08813	21.89021	-80.81458	87.05882	-19.04602	95.24248
1796	-5.97412	0.64786	-23.94984	-3.09352	4.58093	-89.75074	1.56028	-2.69293	-23.81514	-3.07921	1.28948	-89.75147	1.56028	-2.69293	-23.81514	-3.07921	1.28948	-89.75147	14.92887	-1.74902	-37.41041	-13.41812	16.84259	-70.94846	23.21556	-5.63371	-37.02576	-10.94940	-7.17615	-69.95894	-9.60894	7.88035	-50.79160	-7.75642	11.74848	-38.75881	11.99420	0.09909	-7.93697	-9.80337	3.05533	-7.32947	-6.05433	35.93712	-12.55039	-8.50946	-20.35839	-15.96640	51.96528	8.54490	-76.00201	88.94786	-14.27514	96.38412	63.81086	21.79650	-80.44066	87.18106	-19.06175	95.78922
1797	-5.97157	0.68298	-23.88953	-2.90229	4.58904	-89.76070	1.63470	-2.68036	-23.75671	-2.88805	1.17904	-89.76142	1.63470	-2.68036	-23.75671	-2.88805	1.17904	-89.76142	14.90239	-1.72275	-37.61773	-13.35798	16.86171	-70.89149	23.27993	-5.61931	-37.23751	-10.94796	-7.20260	-69.87497	-9.58643	7.78697	-50.88681	-7.70721	11.78772	-38.81268	11.90877	0.16846	-7.83250	-9.89514	3.08094	-7.20654	-6.06017	35.85510	-12.41928	-8.50108	-20.46593	-15.81265	51.51882	8.93648	-77.27914	88.98408	-14.09559	96.94298	63.53146	21.45166	-81.68934	86.92806	-19.14813	96.24770
1798	-6.21173	0.54281	-23.90832	-2.79823	4.53462	-89.81477	1.68910	-2.95131	-23.74193	-2.78702	1.06451	-89.81532	1.68910	-2.95131	-23.74193	-2.78702	1.06450	-89.81532	14.92265	-1.64998	-37.81558	-13.28297	16.86288	-70.64590	23.28944	-5.61006	-37.44033	-10.93851	-7.20438	-69.59010	-9.56193	7.68855	-50.99783	-7.67437	11.81841	-38.84120	11.78522	0.10710	-7.86008	-10.01617	3.03421	-7.25500	-5.99641	35.78328	-12.32771	-8.41485	-20.52534	-15.64458	51.05633	9.38275	-78.48885	89.04325	-13.92344	97.37862	62.56494	21.61123	-82.75100	86.46677	-19.31211	96.50385
1799	-6.38377	0.29552	-24.03551	-2.77164	4.33930	-89.86935	1.65926	-3.27904	-23.82568	-2.76401	0.99026	-89.86971	1.65926	-3.27904	-23.82568	-2.76401	0.99026	-89.86971	14.97779	-1.55361	-37.77669	-13.22789	16.86138	-70.36672	23.29471	-5.61787	-37.40185	-10.90485	-7.19154	-69.28363	-9.53637	7.60851	-51.07268	-7.69108	11.81216	-38.86086	11.74084	-0.07596	-8.04921	-10.04791	2.93446	-7.49891	-5.94085	35.83764	-12.44251	-8.21439	-20.62898	-15.40105	50.56343	9.73494	-77.44320	89.09031	-13.71843	97.47444	60.75113	22.80574	-81.47343	85.99843	-19.51539	96.41708
1800	-6.22642	0.07208	-24.22547	-2.87062	4.03461	-89.90177	1.59509	-3.43287	-23.99565	-2.86523	0.89020	-89.90200	1.59509	-3.43287	-23.99565	-2.86523	0.89019	-89.90200	15.01742	-1.47307	-37.43028	-13.21598	16.88278	-70.23761	23.37110	-5.63159	-37.05091	-10.83147	-7.16699	-69.16207	-9.51134	7.56659	-51.08144	-7.74621	11.76793	-38.90322	11.77456	-0.25597	-8.29973	-9.99830	2.86026	-7.79872	-5.85609	35.93792	-12.82293	-7.91573	-20.81783	-15.07966	50.00160	9.92137	-73.35680	89.11238	-13.47478	97.26546	58.67532	24.44719	-77.15788	85.61266	-19.84284	96.04749
1801	-5.87498	-0.06596	-24.39635	-3.13801	3.81509	-89.91142	1.61009	-3.44639	-24.16653	-3.13317	0.68793	-89.91161	1.61009	-3.44639	-24.16653	-3.13317	0.68793	-89.91161	15.00756	-1.45272	-36.98584	-13.21691	16.94360	-70.20133	23.54783	-5.61394	-36.60369	-10.72730	-7.13657	-69.14984	-9.49198	7.55975	-51.04674	-7.80813	11.73208	-39.00305	11.77925	-0.28322	-8.46579	-9.98457	2.89653	-7.96325	-5.65090	35.92157	-13.37278	-7.60568	-21.01337	-14.75126	49.34294	9.99644	-67.66205	89.13251	-13.22770	97.10835	57.18949	25.72250	-71.40687	85.39303	-20.48369	95.75816
1802	-5.57283	-0.03410	-24.50903	-3.43058	3.79862	-89.90443	1.75991	-3.36395	-24.29123	-3.42500	0.45326	-89.90464	1.75991	-3.36395	-24.29123	-3.42500	0.45326	-89.90464	14.95970	-1.51475	-36.74271	-13.19076	17.02814	-70.08242	23.79113	-5.53917	-36.36651	-10.61461	-7.11026	-69.03977	-9.50465	7.54672	-51.01718	-7.85457	11.74048	-39.14247	11.70031	-0.11217	-8.47401	-10.06638	3.05844	-7.90739	-5.32449	35.76902	-13.82266	-7.37347	-21.13004	-14.47610	48.65736	10.13695	-63.33311	89.15971	-13.00786	97.10084	56.38171	26.61156	-67.19331	85.44705	-21.36075	95.69128
1803	-5.32743	0.20014	-24.57928	-3.46080	3.84490	-89.89488	1.94924	-3.11780	-24.39369	-3.45441	0.36222	-89.89511	1.94924	-3.11780	-24.39369	-3.45441	0.36222	-89.89511	14.90776	-1.62546	-36.73285	-13.14851	17.10219	-69.90367	24.04342	-5.43308	-36.36914	-10.51062	-7.09895	-68.85686	-9.56203	7.48251	-51.01617	-7.87989	11.77892	-39.24524	11.60449	0.14474	-8.33675	-10.17443	3.24611	-7.68428	-5.02389	35.62926	-13.86105	-7.20625	-21.21388	-14.21504	48.10342	10.56599	-62.54975	89.15235	-12.79361	96.99369	55.45977	27.28920	-66.37653	85.77446	-22.07775	95.65110
1804	-5.05299	0.42790	-24.64681	-3.10069	3.75509	-89.91983	1.99018	-2.79664	-24.50099	-3.09610	0.47688	-89.92000	1.99018	-2.79664	-24.50099	-3.09610	0.47688	-89.92000	14.87112	-1.70476	-36.67896	-13.12849	17.14903	-69.86175	24.27236	-5.35778	-36.32405	-10.42217	-7.11074	-68.82386	-9.62871	7.37262	-51.02986	-7.90167	11.81698	-39.25064	11.58112	0.30606	-8.11026	-10.21239	3.31184	-7.41366	-4.93090	35.62938	-13.50440	-6.99649	-21.38802	-13.87452	47.70137	11.27038	-64.72184	89.08635	-12.53192	96.85856	54.20736	27.87435	-68.28769	86.23508	-22.32333	95.69003
1805	-4.90500	0.44582	-24.73273	-2.55893	3.59038	-90.00259	1.84536	-2.65775	-24.60224	-2.55907	0.64657	-90.00258	1.84536	-2.65775	-24.60224	-2.55907	0.64657	-90.00258	14.83296	-1.69375	-36.38762	-13.13320	17.18343	-70.03199	24.48268	-5.35645	-36.03093	-10.35259	-7.14379	-69.02106	-9.67480	7.26704	-51.01988	-7.95110	11.85185	-39.15360	11.64199	0.27054	-7.89581	-10.16102	3.19923	-7.22744	-5.07643	35.72681	-13.18805	-6.69267	-21.67407	-13.44531	47.21723	11.92447	-67.42953	89.01801	-12.21156	97.06391	53.47628	28.59677	-70.99036	86.65752	-22.01488	96.08601
1806	-5.18144	0.38793	-24.81019	-2.20078	3.61116	-90.08407	1.71950	-2.79519	-24.66500	-2.20508	0.67912	-90.08391	1.71950	-2.79519	-24.66500	-2.20508	0.67912	-90.08391	14.76091	-1.61466	-35.97858	-13.12590	17.23247	-70.27584	24.68683	-5.41786	-35.61198	-10.31590	-7.18728	-69.28245	-9.72609	7.19838	-50.93866	-8.03236	11.90383	-38.99075	11.73501	0.06892	-7.79855	-10.06854	2.97592	-7.21199	-5.31828	35.78495	-13.27634	-6.38027	-21.96469	-13.01383	46.42624	12.29843	-68.95257	89.00621	-11.87295	97.59316	53.91359	29.52637	-73.20050	86.94033	-21.22966	96.75322
1807	-5.78800	0.43003	-24.84857	-2.20448	3.83709	-90.07774	1.74191	-3.04791	-24.67624	-2.20893	0.55104	-90.07757	1.74191	-3.04791	-24.67624	-2.20893	0.55104	-90.07757	14.65300	-1.53997	-35.60780	-13.08498	17.30585	-70.41877	24.89280	-5.49264	-35.23012	-10.32416	-7.23322	-69.40874	-9.81222	7.14425	-50.76597	-8.11201	11.97861	-38.82200	11.81026	-0.20280	-7.81644	-9.98742	2.73027	-7.32966	-5.52497	35.73977	-13.66340	-6.14584	-22.15727	-12.63048	45.37547	12.50563	-69.05610	89.03172	-11.54253	98.00749	54.96953	30.37792	-74.39751	87.10423	-20.31611	97.25460
1808	-6.17106	0.42018	-24.88192	-2.42432	3.96372	-89.99435	1.74088	-3.23837	-24.68694	-2.42397	0.39450	-89.99436	1.74088	-3.23837	-24.68694	-2.42397	0.39450	-89.99436	14.53055	-1.50826	-35.24236	-13.03597	17.39554	-70.38223	25.12933	-5.54377	-34.85643	-10.36026	-7.28018	-69.32730	-9.91369	7.05880	-50.52594	-8.16634	12.04958	-38.68373	11.84540	-0.43477	-7.83892	-9.94724	2.52323	-7.43678	-5.69378	35.64762	-13.97152	-5.93942	-22.22610	-12.24932	44.27697	12.80098	-68.28808	89.06168	-11.20143	98.04574	55.64762	30.66488	-74.44806	87.24371	-19.80503	97.34976
1809	-6.06749	0.22345	-24.97312	-2.62442	3.88348	-89.92788	1.54264	-3.30877	-24.76785	-2.61992	0.30622	-89.92804	1.54264	-3.30877	-24.76785	-2.61992	0.30622	-89.92804	14.39749	-1.50171	-34.85681	-13.01450	17.49908	-70.17860	25.43291	-5.57836	-34.46535	-10.39270	-7.33091	-69.07017	-9.98750	6.93955	-50.24552	-8.21234	12.08709	-38.53357	11.83863	-0.53215	-7.79610	-9.95452	2.41691	-7.43316	-5.86379	35.60448	-13.93924	-5.65680	-22.19979	-11.80122	43.29522	13.35026	-67.65808	89.12022	-10.80714	97.90664	55.58077	30.24065	-74.05241	87.37212	-19.85505	97.22437
